,address,ageLimit,area,avg,community,decoration,district,floor,street,sum,tag,title,type,url,years
3304,通园北路199号,70年,70㎡,15714                    元/平,小骆花园,精装修,镇海,高层/共12层,骆驼,110万,"['满两年', '新上房源', '1天前', '0人已浏览']",精装修两室 70平110万 喜欢的抓紧时间了,2室2厅1卫,http://nb.58.com/ershoufang/34108078008124x.shtml,2010年建
3305,路下徐村路,70年,122㎡,8606                    元/平,九龙家苑三期,毛坯,镇海,中层/共16层,骆驼,105万,"['满两年', '05-13', '0人已浏览']",九龙家苑122平方毛坯出售105万,3室2厅1卫,http://nb.58.com/ershoufang/33833104610115x.shtml,2016年建
3306,镇骆西路,40年,51㎡,8019                    元/平,镇海利时广场,毛坯,镇海,中层/共17层,骆驼,40.9万,"['满五唯一', '新上房源', '1天前', '0人已浏览']",镇海利时广场幸福时代公寓，平层挑高3.1米，50平小两室,1室1厅1卫,http://nb.58.com/ershoufang/34106565351243x.shtml,2015年建
3307,慈海南路,40年,57.2㎡,8307                    元/平,万宝公馆,精装修,镇海,高层/共8层,骆驼,47.52万,"['满二唯一', '05-04', '0人已浏览']",镇海市中心高档现房复式 交通便捷高品质大阳台自住投姿理财管家,2室1厅1卫,http://nb.58.com/ershoufang/33973774473273x.shtml,2015年建
3308,"镇海大道,慈海南路",70年,88㎡,14090                    元/平,骆城华苑,毛坯,镇海,高层/共18层,骆驼,124万,"['05-01', '0人已浏览']",骆城华苑 88平 3房 124万,3室2厅1卫,http://nb.58.com/ershoufang/33939357158972x.shtml,2015年建
3309,骆西路1号,40年,95㎡,8736                    元/平,利时爱丁堡,毛坯,镇海,中层/共9层,骆驼,83万,"['05-08', '0人已浏览']",售楼处 利时爱丁堡74到95平方大面积平层公寓交通便利,3室1厅1卫,http://nb.58.com/ershoufang/34016554806732x.shtml,2016年建
3310,慈海南路,70年,50㎡,12000                    元/平,万宝公馆,精装修,镇海,低层/共20层,骆驼,60万,"['满两年', '05-01', '0人已浏览']",万宝公馆50平精装60万,1室1厅1卫,http://nb.58.com/ershoufang/33939781531948x.shtml,2016年建
3311,骆兴西路588号,70年,240㎡,16666                    元/平,保亿丽景英郡(别墅),毛坯,镇海,共3层,骆驼,400万,"['满两年', '05-11', '0人已浏览']",保亿丽景英郡别墅240平白坯卖400万,5室2厅2卫,http://nb.58.com/ershoufang/34050380907573x.shtml,2012年建
3312,"镇海大道,慈海南路",70年,89㎡,14831                    元/平,骆城华苑,毛坯,镇海,高层/共18层,骆驼,132万,"['满二唯一', '05-03', '0人已浏览']",骆城华苑，精装修无税，拎包入住，好楼层,2室2厅1卫,http://nb.58.com/ershoufang/33952363760937x.shtml,2016年建
3313,镇骆西路,70年,147.8㎡,12178                    元/平,茗莲春晓,精装修,镇海,低层/共6层,骆驼,180万,"['满两年', '2天前', '0人已浏览']",贵驷茗莲春晓4室148平米户型方正精装180万送大车棚16平,4室2厅2卫,http://nb.58.com/ershoufang/29536963424591x.shtml,2016年建
3314,永平西路318号,70年,105㎡,16190                    元/平,保亿风景御园,毛坯,镇海,中层/共11层,骆驼,170万,"['04-26', '0人已浏览']",保利城对面风景御园 全新白胚 中层东首 送车位 三房,3室2厅1卫,http://nb.58.com/ershoufang/33883385090628x.shtml,2016年建
3315,"永茂西路,近望海南路",70年,139㎡,14388                    元/平,吾悦广场二期,毛坯,镇海,高层/共21层,骆驼,200万,"['05-04', '0人已浏览']",吾悦广场4房2厅送车位200万，有钥匙真|实房源，随时看房,4室2厅2卫,http://nb.58.com/ershoufang/33684094467265x.shtml,2015年建
3316,骆兴西路588号,70年,103㎡,15825                    元/平,保亿丽景英郡,毛坯,镇海,高层/共18层,骆驼,163万,"['满二唯一', '05-13', '0人已浏览']",保亿丽景英郡 高层 毛坯 103平方 163万,3室2厅1卫,http://nb.58.com/ershoufang/33885102496715x.shtml,2012年建
3317,永平西路333号,70年,170㎡,23529                    元/平,保利城3期,毛坯,镇海,共4层,骆驼,400万,"['满两年', '05-06', '0人已浏览']",央企品牌 保利叠墅上叠170平白坯送阁楼+阳台 位置好,5室2厅2卫,http://nb.58.com/ershoufang/33917214544190x.shtml,2016年建
3318,永平西路318号,70年,105㎡,17619                    元/平,保亿风景御园,毛坯,镇海,中层/共18层,骆驼,185万,"['05-12', '0人已浏览']",风景御园 全新白坯 全款客户可配合满税,3室2厅2卫,http://nb.58.com/ershoufang/34059888127817x.shtml,2017年建
3319,御水路,70年,128㎡,9531                    元/平,恒大山水城,精装修,镇海,低层/共18层,骆驼,122万,"['05-11', '0人已浏览']",恒大山水城精装修，3室2厅2卫，一楼,3室2厅2卫,http://nb.58.com/ershoufang/34051643007017x.shtml,2017年建
3320,御水路,70年,74㎡,7972                    元/平,恒大山水城,毛坯,镇海,高层/共18层,骆驼,59万,"['05-03', '0人已浏览']",镇海九龙湖云顶低总价户型方正绿化高价格实惠投姿自住优选快来抢,3室2厅1卫,http://nb.58.com/ershoufang/33960247517518x.shtml,2018年建
3321,金华北路238号,70年,65㎡,15076                    元/平,金邑水岸,简单装修,镇海,高层/共6层,骆驼,98万,"['05-09', '0人已浏览']",骆驼金邑水岸65平可落户南北通透好房手慢无,2室1厅1卫,http://nb.58.com/ershoufang/34026767474351x.shtml,2008年建
3322,通园北路199号,70年,123㎡,14634                    元/平,小骆花园,精装修,镇海,低层/共9层,骆驼,180万,"['满两年', '05-09', '0人已浏览']",小骆花园 123平 精装 180万 性价比高 拎包入住,3室2厅2卫,http://nb.58.com/ershoufang/34026234403509x.shtml,2010年建
3323,永平西路333号,70年,170㎡,25294                    元/平,保利城3期,毛坯,镇海,共4层,骆驼,430万,"['满二唯一', '04-25', '0人已浏览']",保利城三期别墅170，赠送阁楼露台，房东诚心出售！,4室2厅3卫,http://nb.58.com/ershoufang/33640543188140x.shtml,2015年建
3324,永平西路777号,70年,139㎡,17266                    元/平,保利城1期,毛坯,镇海,中层/共18层,骆驼,240万,"['05-04', '0人已浏览']",保利城一期三室二厅二卫毛坯139平卖240万南北通透靠箭湖,3室2厅2卫,http://nb.58.com/ershoufang/33969399752751x.shtml,2014年建
3325,通园北路199号,70年,89㎡,14831                    元/平,小骆花园,精装修,镇海,低层/共12层,骆驼,132万,"['满两年', '05-10', '0人已浏览']",小骆花园 业主急卖 精装三室 南北通户型 好楼层！,3室2厅1卫,http://nb.58.com/ershoufang/34038965577148x.shtml,2010年建
3326,骆西路1号,40年,70㎡,10000                    元/平,利时爱丁堡,毛坯,镇海,中层/共17层,骆驼,70万,"['满五唯一', '05-08', '0人已浏览']",镇海城中心地铁口旁200米三室一厅一卫现房 超高性价比,3室1厅1卫,http://nb.58.com/ershoufang/34019329756205x.shtml,2011年建
3327,慈海南路,40年,110㎡,8545                    元/平,万宝公馆,精装修,镇海,中层/共10层,骆驼,94万,"['满二唯一', '05-13', '0人已浏览']",开发商直售瑞丰公馆 总价只要94万就能买到标准大三房,3室2厅2卫,http://nb.58.com/ershoufang/34007771200686x.shtml,2015年建
3328,通园北路199号,70年,90㎡,16666                    元/平,小骆花园,精装修,镇海,中层/共11层,骆驼,150万,"['满两年', '新上房源', '2天前', '0人已浏览']",小骆花园中间楼层90平精装三房只要150万拎包入住,3室2厅1卫,http://nb.58.com/ershoufang/34098547780917x.shtml,2014年建
3329,永平西路777号,70年,138㎡,20289                    元/平,保利城1期,豪华装修,镇海,中层/共18层,骆驼,280万,"['满两年', '05-15', '0人已浏览']",保利城湖景房 中间楼层138平豪装拎包入住280万值得拥有,3室2厅2卫,http://nb.58.com/ershoufang/34091049561897x.shtml,2014年建
3330,金华北路238号,70年,185㎡,13567                    元/平,金邑水岸,精装修,镇海,高层/共6层,骆驼,251万,"['04-24', '0人已浏览']",金邑水岸185平 250万，送车棚，送家具家电！,5室2厅2卫,http://nb.58.com/ershoufang/33866833970732x.shtml,2010年建
3331,河角路29号,70年,86㎡,16395                    元/平,景城花苑,毛坯,镇海,中层/共18层,骆驼,141万,"['满两年', '05-14', '0人已浏览']",景城花苑 核心地带安置房 86平 看房方便 新上,3室2厅1卫,http://nb.58.com/ershoufang/34081746605896x.shtml,2015年建
3332,慈海南路557号,70年,42㎡,8809                    元/平,上城印象,精装修,镇海,中层/共21层,骆驼,37万,"['满五唯一', '04-20', '0人已浏览']",一个人一座城一处住所不再心疼 首付十几万精装房  过渡佳选,1室1厅1卫,http://nb.58.com/ershoufang/33589842352957x.shtml,2017年建
3333,慈海南路557号,70年,40㎡,9500                    元/平,上城印象,精装修,镇海,中层/共21层,骆驼,38万,"['满五唯一', '04-20', '0人已浏览']",售楼处新城惊喜楼盘惊喜地段惊喜价格 周末特惠特价出售,1室1厅1卫,http://nb.58.com/ershoufang/33589814226475x.shtml,2017年建
3334,"镇海大道,慈海南路",70年,77㎡,14805                    元/平,骆城华苑,毛坯,镇海,低层/共18层,骆驼,114万,"['满五唯一', '05-13', '0人已浏览']","骆城华苑,光境好,彩光好,成熟小区,急需出售,价格面谈",2室2厅1卫,http://nb.58.com/ershoufang/34070829828405x.shtml,2016年建
3335,"永茂西路,近望海南路",70年,106㎡,16037                    元/平,吾悦广场二期,毛坯,镇海,中层/共21层,骆驼,170万,"['16小时前', '0人已浏览']",新城吾悦全新毛坯房106平方，房东诚意出售，欢迎随时来电看房,3室2厅1卫,http://nb.58.com/ershoufang/33529971282630x.shtml,2016年建
3336,御水路,70年,109㎡,8440                    元/平,恒大山水城,精装修,镇海,低层/共26层,骆驼,92万,"['05-04', '0人已浏览']",小区风景秀丽有山有水有园林,3室2厅2卫,http://nb.58.com/ershoufang/31322805699644x.shtml,2016年建
3337,金华北路238号,70年,113㎡,14601                    元/平,金邑水岸,精装修,镇海,低层/共6层,骆驼,165万,"['满五年', '05-09', '0人已浏览']",金邑水岸婚装三室二厅二卫送家电家具拎包入住,3室2厅2卫,http://nb.58.com/ershoufang/34031735149902x.shtml,2010年建
3338,"镇海大道,慈海南路",70年,88㎡,14772                    元/平,骆城华苑,精装修,镇海,高层/共18层,骆驼,130万,"['满两年', '04-23', '0人已浏览']",骆城华苑中层楼层全新装修88平米卖130万,2室2厅1卫,http://nb.58.com/ershoufang/33851055056588x.shtml,2016年建
3339,慈海北路47号,70年,117㎡,12136                    元/平,红星国际广场,毛坯,镇海,高层/共33层,骆驼,142万,"['05-07', '0人已浏览']",不发假房源！红星国际广场现房出售！房东诚心！赶紧行动！可小刀,3室2厅2卫,http://nb.58.com/ershoufang/32591219907005x.shtml,2016年建
3340,慈海南路,40年,80㎡,8000                    元/平,万宝公馆,精装修,镇海,中层/共10层,骆驼,64万,"['唯一住房', '04-26', '0人已浏览']",镇海新城小公馆 精装修 可包租5年、骆驼商博城配套公寓,3室2厅1卫,http://nb.58.com/ershoufang/33341588427702x.shtml,2014年建
3341,通园北路199号,70年,72㎡,15972                    元/平,小骆花园,精装修,镇海,中层/共11层,骆驼,115万,"['满两年', '05-06', '0人已浏览']",小骆花园，小高层，婚装！保养好！层好位佳，读尚志，看房方便！,2室2厅1卫,http://nb.58.com/ershoufang/33996491118397x.shtml,2006年建
3342,路下徐村路,70年,73㎡,8904                    元/平,九龙家苑三期,毛坯,镇海,中层/共15层,骆驼,65万,"['满两年', '05-02', '0人已浏览']",九龙家苑三期73平方，全新毛坯房出售，随时可以看房,2室1厅1卫,http://nb.58.com/ershoufang/33871096121677x.shtml,2014年建
3343,镇骆西路670号,70年,65㎡,14615                    元/平,东邑阳光,毛坯,镇海,中层/共11层,骆驼,95万,"['唯一住房', '05-05', '0人已浏览']",小户型 总价低65平只要95万 抢到就是赚到,2室2厅1卫,http://nb.58.com/ershoufang/33985611466290x.shtml,2017年建
3344,金悦路67号,70年,138㎡,13405                    元/平,金邑华庭,简单装修,镇海,低层/共11层,骆驼,185万,"['满两年', '05-06', '0人已浏览']",金邑华庭3室2厅2卫,3室2厅2卫,http://nb.58.com/ershoufang/33993992113341x.shtml,2013年建
3345,骆西路1号,40年,95㎡,9368                    元/平,利时爱丁堡,毛坯,镇海,低层/共17层,骆驼,89万,"['满两年', '新上房源', '2天前', '0人已浏览']",利时爱丁堡 95万买180平复式现房，买一 层得两层,4室2厅2卫,http://nb.58.com/ershoufang/34103238897202x.shtml,2015年建
3346,路下徐村路,70年,122㎡,7950                    元/平,九龙家苑三期,毛坯,镇海,低层/共11层,骆驼,97万,"['满两年', '05-03', '0人已浏览']",九龙家苑三期 边套 3室2厅1卫 122平一口价97万,3室2厅1卫,http://nb.58.com/ershoufang/33959874405171x.shtml,2017年建
3347,慈海南路,40年,83.2㎡,8004                    元/平,万宝公馆,毛坯,镇海,中层/共15层,骆驼,66.6万,"['新上房源', '2天前', '0人已浏览']",万宝公馆旁 赵云 售楼处直卖 特价房清盘出售靠地铁超好性价比,3室2厅1卫,http://nb.58.com/ershoufang/34102135843534x.shtml,2014年建
3348,御水路,70年,125㎡,10800                    元/平,恒大山水城,精装修,镇海,中层/共18层,骆驼,135万,"['满两年', '05-15', '0人已浏览']",镇海 九龙湖 恒大山水城 精装 准现房 超高性价比 环境优美,3室2厅2卫,http://nb.58.com/ershoufang/34094449353424x.shtml,2015年建
3349,骆西路1号,40年,95㎡,9052                    元/平,利时爱丁堡,毛坯,镇海,中层/共17层,骆驼,86万,"['安选房源', '满二唯一', '05-09', '0人已浏览']",3号地铁旁利时广场爱丁堡上下190平复式 可做7房高租金收益,7室2厅3卫,http://nb.58.com/ershoufang/34031556463693x.shtml,2016年建
3350,金悦路68号,70年,134㎡,16044                    元/平,银亿海悦花苑,精装修,镇海,中层/共18层,骆驼,215万,"['满两年', '05-14', '0人已浏览']",银亿海悦花园134平精装修卖215万,4室2厅2卫,http://nb.58.com/ershoufang/34084743471032x.shtml,2012年建
3351,骆西路1号,40年,110㎡,8181                    元/平,利时爱丁堡,豪华装修,镇海,中层/共18层,骆驼,90万,"['04-22', '0人已浏览']",利时广场110平豪华装修，生活配套成熟,2室2厅1卫,http://nb.58.com/ershoufang/33545209735734x.shtml,2015年建
3352,金悦路67号,70年,120.55㎡,13272                    元/平,金邑华庭,毛坯,镇海,中层/共17层,骆驼,160万,"['满两年', '04-24', '0人已浏览']",繁华地段房源无营业税,3室2厅1卫,http://nb.58.com/ershoufang/26228724357293x.shtml,2012年建
3353,金悦路67号,70年,120㎡,13166                    元/平,金邑华庭,毛坯,镇海,低层/共18层,骆驼,158万,"['满两年', '05-09', '0人已浏览']",金邑华庭120平方米158万元,3室2厅1卫,http://nb.58.com/ershoufang/34027001720895x.shtml,2012年建
3354,慈海北路47号,70年,80㎡,11250                    元/平,红星国际广场,毛坯,镇海,低层/共25层,骆驼,90万,"['满二唯一', '05-07', '0人已浏览']",骆驼沿街商铺均价1.1万,1室1厅1卫,http://nb.58.com/ershoufang/33775601565103x.shtml,2018年建
3355,"镇海大道,慈海南路",70年,77.2㎡,14248                    元/平,骆城华苑,简单装修,镇海,中层/共18层,骆驼,110万,"['04-27', '0人已浏览']",骆城华苑小两房12楼景观房！有钥匙 随时看房！视线好！,2室1厅1卫,http://nb.58.com/ershoufang/33796248421572x.shtml,2016年建
